#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
O75570	PXD005736-Sample-1	heart	5446166.32	4.16428154817417
P22897	PXD005736-Sample-1	heart	5446156.34109589	4.164280752424149
O75078	PXD005736-Sample-1	heart	5441750.333333333	4.163929260623169
P0DOX2	PXD005736-Sample-1	heart	5438009.452380952	4.163630606231693
P61952	PXD005736-Sample-1	heart	5417770.333333333	4.16201123883876
P58215	PXD005736-Sample-1	heart	5417391.224285714	4.161980847973499
O75052	PXD005736-Sample-1	heart	5415987.178571428	4.161868275646236
Q7RTN6	PXD005736-Sample-1	heart	5414025.804347826	4.161710969461485
Q5VUB5	PXD005736-Sample-1	heart	5408066.071428572	4.161232636915096
P22792	PXD005736-Sample-1	heart	5405499.477272728	4.161026477772659
Q9P121	PXD005736-Sample-1	heart	5405407.294117647	4.161019071430819
Q6P179	PXD005736-Sample-1	heart	5404725.215686275	4.160964266755836
Q8NAT1	PXD005736-Sample-1	heart	5401494.942307692	4.160704621861575
Q8NG27	PXD005736-Sample-1	heart	5400230.730769231	4.160602964012775
P0DPB5	PXD005736-Sample-1	heart	5394300.375	4.160125774032001
Q8N6T7	PXD005736-Sample-1	heart	5387562.694444444	4.159582985119147
Q4G148	PXD005736-Sample-1	heart	5385913.411111112	4.159450015101051
Q460N5	PXD005736-Sample-1	heart	5382593.330275229	4.159182216999269
Q9NX05	PXD005736-Sample-1	heart	5381950.369047619	4.15913033658123
P29622	PXD005736-Sample-1	heart	5380925.708333333	4.159047644094169
Q96GD4	PXD005736-Sample-1	heart	5379772.928571428	4.158954593278743
Q9UHR6	PXD005736-Sample-1	heart	5376944.35	4.158726189749729
Q13569	PXD005736-Sample-1	heart	5372177.363636363	4.158340990649019
Q9Y3Q3	PXD005736-Sample-1	heart	5371483.076923077	4.158284859893486
Q8N4J0	PXD005736-Sample-1	heart	5370346.470588235	4.158192953415362
Q9BUI4	PXD005736-Sample-1	heart	5368850.725806451	4.158071977201334
Q96AY4	PXD005736-Sample-1	heart	5362856.669291339	4.157586838007058
P30825	PXD005736-Sample-1	heart	5362050.294117647	4.157521531279431
P49918	PXD005736-Sample-1	heart	5359718.333333333	4.157332615112369
Q8N543	PXD005736-Sample-1	heart	5356392.047916667	4.157063004703986
Q9H6F5	PXD005736-Sample-1	heart	5354237.911764706	4.1568883129332495
Q7Z5U6	PXD005736-Sample-1	heart	5346376.516666667	4.156250188618384
Q99755	PXD005736-Sample-1	heart	5346294.166666667	4.156243499148252
Q9GZV9	PXD005736-Sample-1	heart	5344641.928571428	4.156109262466473
P41217	PXD005736-Sample-1	heart	5343417.222222222	4.156009733973183
P51178	PXD005736-Sample-1	heart	5342881.727272728	4.155966208613664
Q9UDY8	PXD005736-Sample-1	heart	5338960.014705882	4.155647316376716
Q63HN8	PXD005736-Sample-1	heart	5329815.236545455	4.154902802114785
O14775	PXD005736-Sample-1	heart	5328745.947368421	4.154815663450815
O95391	PXD005736-Sample-1	heart	5323547.573529412	4.154391787550674
Q9NX36	PXD005736-Sample-1	heart	5320651.666666667	4.154155475476229
O43426	PXD005736-Sample-1	heart	5309103.785714285	4.153211863373252
Q5T7V8	PXD005736-Sample-1	heart	5302584.666666667	4.152678259734561
Q8IWE4	PXD005736-Sample-1	heart	5299658.40625	4.152438525788621
Q06455	PXD005736-Sample-1	heart	5298987.7	4.152383559518246
Q5SZK8	PXD005736-Sample-1	heart	5297435.507692307	4.152256326291393
Q92844	PXD005736-Sample-1	heart	5296679.411764706	4.152194335593313
Q6P1S2	PXD005736-Sample-1	heart	5295845.142857143	4.152125925389143
Q9UK58	PXD005736-Sample-1	heart	5291322.0	4.151754839134108
O95602	PXD005736-Sample-1	heart	5284955.930107527	4.151232018274468
P15502	PXD005736-Sample-1	heart	5284623.625	4.15120471004072
Q6UXH9	PXD005736-Sample-1	heart	5284147.2727272725	4.1511655612758105
Q96MF7	PXD005736-Sample-1	heart	5283355.833333333	4.151100509435515
P09914	PXD005736-Sample-1	heart	5283153.111111111	4.151083845248138
Q86TB3	PXD005736-Sample-1	heart	5282770.620689655	4.151052402000258
Q13219	PXD005736-Sample-1	heart	5282535.983333333	4.151033112127672
P49796	PXD005736-Sample-1	heart	5281207.825396826	4.15092390621045
Q9UKD1	PXD005736-Sample-1	heart	5278525.357142857	4.150703260259364
Q13303	PXD005736-Sample-1	heart	5275753.970588235	4.150475182552079
Q6ZRP7	PXD005736-Sample-1	heart	5273535.875	4.150292552876983
Q9BUR4	PXD005736-Sample-1	heart	5272113.157894737	4.150175371243127
Q96CN4	PXD005736-Sample-1	heart	5271022.540540541	4.150085521484187
Q8N264	PXD005736-Sample-1	heart	5269503.157142857	4.149960317134991
Q9NSY1	PXD005736-Sample-1	heart	5242683.0121951215	4.147744247891103
Q96JQ0	PXD005736-Sample-1	heart	5241652.245614035	4.147658852636424
Q96T88	PXD005736-Sample-1	heart	5238728.027777778	4.14741650041828
Q96JA1	PXD005736-Sample-1	heart	5237677.490909091	4.147329401390694
Q92558	PXD005736-Sample-1	heart	5231854.722222222	4.146846324110953
Q86XR8	PXD005736-Sample-1	heart	5231757.833333333	4.146838281322752
Q9Y508	PXD005736-Sample-1	heart	5221900.75	4.146019261238264
Q69YN4	PXD005736-Sample-1	heart	5221243.0984375	4.145964562299107
Q58FG1	PXD005736-Sample-1	heart	5220123.75	4.145871446740837
Q15437	PXD005736-Sample-1	heart	5219304.728571429	4.145803301920755
Q5SYE7	PXD005736-Sample-1	heart	5215182.738793104	4.145460178693302
P0DP58	PXD005736-Sample-1	heart	5209732.0	4.145006030903096
P57087	PXD005736-Sample-1	heart	5208753.227272728	4.144924430634636
Q2M1Z3	PXD005736-Sample-1	heart	5204467.345588235	4.144566936071308
Q13469	PXD005736-Sample-1	heart	5199358.385714286	4.14414040196411
Q8IY37	PXD005736-Sample-1	heart	5199169.836538462	4.14412465245324
P20591	PXD005736-Sample-1	heart	5195406.136363637	4.1438101510646
Q9NUQ2	PXD005736-Sample-1	heart	5193383.947368421	4.143641079300515
Q9H8M2	PXD005736-Sample-1	heart	5191673.96	4.1434980588009545
P78316	PXD005736-Sample-1	heart	5183983.1375	4.14285422827468
Q15596	PXD005736-Sample-1	heart	5176262.04	4.1422069017680485
O94876	PXD005736-Sample-1	heart	5175500.8125	4.142143029187498
Q7L4E1	PXD005736-Sample-1	heart	5174955.020833333	4.142097227473421
Q16706	PXD005736-Sample-1	heart	5166950.450980392	4.141424944938872
Q9BUJ0	PXD005736-Sample-1	heart	5163377.5	4.141124526023977
O76062	PXD005736-Sample-1	heart	5159411.636363637	4.1407908269131575
Q9UQB8	PXD005736-Sample-1	heart	5156585.486111111	4.140552869985517
Q9NU22	PXD005736-Sample-1	heart	5155681.141577061	4.1404766982075625
Q9H920	PXD005736-Sample-1	heart	5155451.5625	4.140457358930452
Q96DX4	PXD005736-Sample-1	heart	5149451.083333333	4.139951585052724
Q9Y5Y5	PXD005736-Sample-1	heart	5145717.78125	4.139636611576046
Q7L5Y1	PXD005736-Sample-1	heart	5145202.4	4.139593111630619
O00458	PXD005736-Sample-1	heart	5138794.45	4.139051894489839
Q8N3P4	PXD005736-Sample-1	heart	5137840.865384615	4.138971296799064
Q8NHQ8	PXD005736-Sample-1	heart	5137417.596153846	4.138935516970834
Q9C0B5	PXD005736-Sample-1	heart	5132347.083333333	4.1385066666541945
Q5M775	PXD005736-Sample-1	heart	5127694.422413793	4.1381127842121215
O14777	PXD005736-Sample-1	heart	5118402.888888889	4.13732511594745
Q9Y2L9	PXD005736-Sample-1	heart	5116336.787878788	4.137149772693344
Q5HYK7	PXD005736-Sample-1	heart	5116201.29125	4.13713827106242
Q9NPE2	PXD005736-Sample-1	heart	5112880.525	4.136856292575076
Q6PJG6	PXD005736-Sample-1	heart	5109185.593023256	4.136542326959932
Q92766	PXD005736-Sample-1	heart	5100672.895833333	4.135818121374433
Q8IZ69	PXD005736-Sample-1	heart	5099303.75	4.135701530424364
Q8WVV4	PXD005736-Sample-1	heart	5090091.607407408	4.134916246578917
Q96C57	PXD005736-Sample-1	heart	5083134.0	4.134322206676135
Q6BDS2	PXD005736-Sample-1	heart	5074610.8125	4.133593388570047
Q96LL9	PXD005736-Sample-1	heart	5074238.884615385	4.1335615571343975
Q9NQL2	PXD005736-Sample-1	heart	5067019.411764706	4.13294321616342
Q7L1T6	PXD005736-Sample-1	heart	5057837.136363637	4.132155488927515
Q8N0Z8	PXD005736-Sample-1	heart	5057603.233333333	4.132135404226965
Q9UH77	PXD005736-Sample-1	heart	5057427.946428572	4.132120352145732
Q8TDZ2	PXD005736-Sample-1	heart	5047915.130434782	4.131302692679368
Q9UJX5	PXD005736-Sample-1	heart	5046103.614285714	4.131146811955197
Q9BQI5	PXD005736-Sample-1	heart	5043579.189189189	4.130929492157612
Q9NW61	PXD005736-Sample-1	heart	5043257.111111111	4.130901757647417
Q14515	PXD005736-Sample-1	heart	5036401.03030303	4.1303109521895625
Q9BX10	PXD005736-Sample-1	heart	5034161.04	4.130117752358734
Q8N2M8	PXD005736-Sample-1	heart	5034097.763157895	4.130112293463825
P13866	PXD005736-Sample-1	heart	5025569.0	4.129375888222656
Q9NYS0	PXD005736-Sample-1	heart	5023888.75	4.129230661817775
P53350	PXD005736-Sample-1	heart	5014432.794117647	4.128412463146324
P12931	PXD005736-Sample-1	heart	5004321.479166667	4.127535849216259
Q9H5Z1	PXD005736-Sample-1	heart	5002109.569444444	4.127343848652259
Q9NTX7	PXD005736-Sample-1	heart	4999869.178571428	4.127149289268713
O95967	PXD005736-Sample-1	heart	4993572.19047619	4.126601980800426
Q8WWI5	PXD005736-Sample-1	heart	4991769.566666666	4.126445177037276
A2RUC4	PXD005736-Sample-1	heart	4987656.578947368	4.126087190927513
Q86TW2	PXD005736-Sample-1	heart	4987548.110344827	4.126077746045525
P00742	PXD005736-Sample-1	heart	4984377.541666667	4.1258015786179145
P42858	PXD005736-Sample-1	heart	4983141.992957747	4.125693910509056
Q8IWJ2	PXD005736-Sample-1	heart	4972080.956730769	4.124728839410493
Q9Y2G2	PXD005736-Sample-1	heart	4961296.952380952	4.123785870067182
Q5T5P2	PXD005736-Sample-1	heart	4958301.825233645	4.123523608001675
P05111	PXD005736-Sample-1	heart	4958249.666666667	4.123519039442163
Q8IY22	PXD005736-Sample-1	heart	4956546.3	4.123369815443252
P31641	PXD005736-Sample-1	heart	4946327.547058824	4.1224735201540215
A0A0C4DH31	PXD005736-Sample-1	heart	4941927.5	4.12208701792996
Q8IWW6	PXD005736-Sample-1	heart	4940899.733333333	4.121996688840301
Q9C0E4	PXD005736-Sample-1	heart	4934485.701754386	4.121432542978552
A3KN83	PXD005736-Sample-1	heart	4923870.5515625	4.120497274904212
Q9H583	PXD005736-Sample-1	heart	4917475.539823009	4.119932856444524
Q08499	PXD005736-Sample-1	heart	4917070.597222222	4.119897091837869
Q9Y385	PXD005736-Sample-1	heart	4915904.266666667	4.119794064842735
Q8IVV7	PXD005736-Sample-1	heart	4909402.503571428	4.119219287828012
Q9Y6P5	PXD005736-Sample-1	heart	4904851.923076923	4.118816548699
Q01629	PXD005736-Sample-1	heart	4903926.25	4.118734578304022
Q9C0C4	PXD005736-Sample-1	heart	4897499.895348838	4.118165083472904
Q6P3X3	PXD005736-Sample-1	heart	4895577.0375	4.11799453716357
P29350	PXD005736-Sample-1	heart	4888798.222222222	4.117392760869862
P27540	PXD005736-Sample-1	heart	4887517.890625	4.117279008216114
Q9Y6Q2	PXD005736-Sample-1	heart	4886916.833333333	4.117225596254649
Q9Y6H8	PXD005736-Sample-1	heart	4885190.125	4.117072118624487
Q14689	PXD005736-Sample-1	heart	4882106.945945946	4.116797936794111
Q13075	PXD005736-Sample-1	heart	4881489.166666667	4.116742977918449
Q9NZ09	PXD005736-Sample-1	heart	4879071.409090909	4.116527822490221
O94887	PXD005736-Sample-1	heart	4869333.215454546	4.115660143043243
Q9NQW6	PXD005736-Sample-1	heart	4868753.401639344	4.115608426530406
P18428	PXD005736-Sample-1	heart	4860418.821428572	4.114864342039562
O43572	PXD005736-Sample-1	heart	4859022.822580645	4.114739587012932
Q92925	PXD005736-Sample-1	heart	4852503.37037037	4.114156493791738
O43312	PXD005736-Sample-1	heart	4850783.903225807	4.114002575829822
P04271	PXD005736-Sample-1	heart	4848090.0	4.113761321567212
Q9Y548	PXD005736-Sample-1	heart	4845290.0	4.113510423617653
Q9UQL6	PXD005736-Sample-1	heart	4844579.574468086	4.113446741875294
P15907	PXD005736-Sample-1	heart	4840072.6	4.113042524099042
Q6P2M8	PXD005736-Sample-1	heart	4837750.3	4.112834096624163
Q9P2E5	PXD005736-Sample-1	heart	4835780.858695652	4.11265725995745
O15056	PXD005736-Sample-1	heart	4834397.713846154	4.112533023951795
Q8TDW0	PXD005736-Sample-1	heart	4832057.909090909	4.112322778469187
P00746	PXD005736-Sample-1	heart	4830929.6	4.112221356747628
Q8N907	PXD005736-Sample-1	heart	4827287.5	4.111893813063086
Q9H7X7	PXD005736-Sample-1	heart	4821851.0	4.11140443420285
Q11206	PXD005736-Sample-1	heart	4818796.976190476	4.111129277235036
Q8TB40	PXD005736-Sample-1	heart	4818207.552631579	4.11107615213819
P48553	PXD005736-Sample-1	heart	4818034.028846154	4.111060511097674
CONTAMINANT_P62894	PXD005736-Sample-1	heart	4811253.666666667	4.110448903165781
Q4ZIN3	PXD005736-Sample-1	heart	4811233.5	4.110447082789843
O76080	PXD005736-Sample-1	heart	4809020.0	4.110247231330075
O95858	PXD005736-Sample-1	heart	4808639.0	4.110212822499882
Q9BPX7	PXD005736-Sample-1	heart	4807946.05	4.110150233886525
O43299	PXD005736-Sample-1	heart	4806098.930232558	4.109983354298603
P48740	PXD005736-Sample-1	heart	4803133.216666667	4.109715280209481
Q9BVS4	PXD005736-Sample-1	heart	4802450.0	4.1096535000505705
Q05513	PXD005736-Sample-1	heart	4798803.846153846	4.109323646346658
P42694	PXD005736-Sample-1	heart	4789149.670454546	4.108449057907483
Q9H4M7	PXD005736-Sample-1	heart	4787973.977272728	4.1083424294284905
P35568	PXD005736-Sample-1	heart	4780192.740384615	4.107636056078694
Q96KQ7	PXD005736-Sample-1	heart	4776415.892857143	4.107292782813351
Q9BZD4	PXD005736-Sample-1	heart	4768855.346153846	4.106604797251105
Q9NP87	PXD005736-Sample-1	heart	4758150.52631579	4.105628825113749
O95696	PXD005736-Sample-1	heart	4756541.872727273	4.105481972361366
Q86X29	PXD005736-Sample-1	heart	4755500.357142857	4.105386866712756
Q9BT22	PXD005736-Sample-1	heart	4752053.421052632	4.105071962285399
Q8N488	PXD005736-Sample-1	heart	4751583.0	4.105028967949663
Q9Y248	PXD005736-Sample-1	heart	4747177.9	4.104626155250298
Q9NRB3	PXD005736-Sample-1	heart	4744593.105263158	4.104389621495281
Q13563	PXD005736-Sample-1	heart	4743877.512820513	4.10432411507971
O15226	PXD005736-Sample-1	heart	4739355.513157895	4.103909935728826
Q9H501	PXD005736-Sample-1	heart	4738300.552631579	4.103813252849871
O94927	PXD005736-Sample-1	heart	4737127.640625	4.103705734919402
Q9NSI2	PXD005736-Sample-1	heart	4727393.625	4.102812413293387
P54750	PXD005736-Sample-1	heart	4721988.6	4.102315582340387
Q6UVY6	PXD005736-Sample-1	heart	4713758.24	4.101557952679654
Q5VU43	PXD005736-Sample-1	heart	4709560.92375	4.101171067469665
P23510	PXD005736-Sample-1	heart	4698400.0	4.100140635921159
Q9UKX3	PXD005736-Sample-1	heart	4697683.554455445	4.1000744065511485
Q9UQ16	PXD005736-Sample-1	heart	4694427.8125	4.099773313268256
Q5HY92	PXD005736-Sample-1	heart	4683910.3965517245	4.0987992264901365
Q969P0	PXD005736-Sample-1	heart	4680162.958333333	4.098451623099021
Q15025	PXD005736-Sample-1	heart	4679410.461538462	4.09838178974408
Q14562	PXD005736-Sample-1	heart	4678359.9375	4.098284280022111
Q96H78	PXD005736-Sample-1	heart	4666029.666666667	4.097138143801744
Q86X52	PXD005736-Sample-1	heart	4654194.420454546	4.096035169273105
Q6ZN55	PXD005736-Sample-1	heart	4654184.733333333	4.096034265342739
Q8WUU5	PXD005736-Sample-1	heart	4653987.769230769	4.09601588570423
A0MZ66	PXD005736-Sample-1	heart	4653620.184210527	4.095981582552056
Q8NDN9	PXD005736-Sample-1	heart	4647987.333333333	4.095455583933478
Q9NZK5	PXD005736-Sample-1	heart	4646708.107142857	4.095336040289968
P42336	PXD005736-Sample-1	heart	4642451.6328125	4.094938035842813
Q15345	PXD005736-Sample-1	heart	4637510.951612903	4.094475596309239
O95199	PXD005736-Sample-1	heart	4625604.705882353	4.093359164244754
Q96JG8	PXD005736-Sample-1	heart	4621602.338709678	4.092983222389488
Q9UIF9	PXD005736-Sample-1	heart	4617530.338709678	4.092600405667063
O15068	PXD005736-Sample-1	heart	4617013.801724138	4.092551820883809
O75084	PXD005736-Sample-1	heart	4616033.333333333	4.092459584375714
Q86XX4	PXD005736-Sample-1	heart	4613512.377333334	4.092222338179321
Q9NYH9	PXD005736-Sample-1	heart	4610370.111111111	4.091926439150797
O75553	PXD005736-Sample-1	heart	4603915.263157895	4.091317969759563
Q9BRK4	PXD005736-Sample-1	heart	4603554.294117647	4.091283917654058
Q96BZ9	PXD005736-Sample-1	heart	4595423.333333333	4.090516173136388
Q9GZS1	PXD005736-Sample-1	heart	4589117.954545454	4.089919868637717
Q8N5U6	PXD005736-Sample-1	heart	4587475.734375	4.089764428135524
Q9BSM1	PXD005736-Sample-1	heart	4581691.590909091	4.08921650009934
O95361	PXD005736-Sample-1	heart	4577776.365384615	4.088845220686091
O75146	PXD005736-Sample-1	heart	4566142.063492063	4.087740067380399
Q99638	PXD005736-Sample-1	heart	4565198.694444444	4.087650332480761
Q9H981	PXD005736-Sample-1	heart	4563581.39137931	4.087496448654555
Q9Y4E6	PXD005736-Sample-1	heart	4554690.323076923	4.086649502380822
P48029	PXD005736-Sample-1	heart	4553084.078947368	4.086496318312245
Q5KU26	PXD005736-Sample-1	heart	4551731.689189189	4.08636730188212
Q9HAP6	PXD005736-Sample-1	heart	4525030.833333333	4.083812190898398
Q9C0H2	PXD005736-Sample-1	heart	4520077.94117647	4.083336571643439
Q15776	PXD005736-Sample-1	heart	4510936.347222222	4.082457346998381
Q7L1V2	PXD005736-Sample-1	heart	4502286.333333333	4.08162375959312
P33908	PXD005736-Sample-1	heart	4491478.566666666	4.08057997965522
O95147	PXD005736-Sample-1	heart	4491474.833333333	4.080579618667916
O60890	PXD005736-Sample-1	heart	4480968.952830189	4.079562582925157
O00584	PXD005736-Sample-1	heart	4473266.133333334	4.078815385024815
Q86UX7	PXD005736-Sample-1	heart	4472740.638888889	4.078764363525823
Q96GZ6	PXD005736-Sample-1	heart	4471232.291666667	4.078617881221661
P45381	PXD005736-Sample-1	heart	4466898.46875	4.078196729288175
Q8IV48	PXD005736-Sample-1	heart	4466783.181818182	4.0781855203644
Q93063	PXD005736-Sample-1	heart	4465646.414285715	4.07807498115132
Q9ULV3	PXD005736-Sample-1	heart	4461100.939393939	4.077632698031718
Q6ZWT7	PXD005736-Sample-1	heart	4460126.611111111	4.077537835436615
Q15464	PXD005736-Sample-1	heart	4458330.24	4.077362882732445
Q9HA47	PXD005736-Sample-1	heart	4452938.916666667	4.076837385809767
P25963	PXD005736-Sample-1	heart	4445216.666666667	4.076083582086413
O75604	PXD005736-Sample-1	heart	4444882.425925926	4.076050925777888
P35520	PXD005736-Sample-1	heart	4441048.230769231	4.075676137819986
P20336	PXD005736-Sample-1	heart	4436684.0	4.075249145555691
P04150	PXD005736-Sample-1	heart	4428681.837837838	4.074465129221179
Q9ULJ7	PXD005736-Sample-1	heart	4427180.9921875	4.074317925272139
Q68CQ7	PXD005736-Sample-1	heart	4426243.45	4.074225945179517
O00623	PXD005736-Sample-1	heart	4424065.0	4.074012147245004
Q6PJW8	PXD005736-Sample-1	heart	4423930.652173913	4.07399895860391
P24347	PXD005736-Sample-1	heart	4422445.0	4.073853088572477
Q9UK73	PXD005736-Sample-1	heart	4415198.014285714	4.0731408338216335
Q8NG68	PXD005736-Sample-1	heart	4409150.421052632	4.072545563405837
Q9NXK8	PXD005736-Sample-1	heart	4407262.642857143	4.072359580362633
Q8N8Q8	PXD005736-Sample-1	heart	4399000.321428572	4.07154464179639
O15484	PXD005736-Sample-1	heart	4393781.136363637	4.071029068072462
Q86YB8	PXD005736-Sample-1	heart	4391565.25	4.070809987981971
Q9ULE0	PXD005736-Sample-1	heart	4383164.767857143	4.069978444641693
Q9BY89	PXD005736-Sample-1	heart	4381995.078703703	4.069862533567214
Q8N6G6	PXD005736-Sample-1	heart	4381812.697368421	4.069844457587104
Q8IWR1	PXD005736-Sample-1	heart	4376386.470588235	4.069306314846907
Q8WV99	PXD005736-Sample-1	heart	4376094.090909091	4.069277299328294
Q01658	PXD005736-Sample-1	heart	4375442.142857143	4.069212593559064
CONTAMINANT_P07224	PXD005736-Sample-1	heart	4364990.848484849	4.068173985599393
Q5VSY0	PXD005736-Sample-1	heart	4364250.875	4.068100355744207
Q2VPK5	PXD005736-Sample-1	heart	4362829.56	4.06795889508698
Q8NEW0	PXD005736-Sample-1	heart	4354236.785714285	4.0671026905986265
Q8NCE2	PXD005736-Sample-1	heart	4351649.464285715	4.066844552731865
Q9ULG6	PXD005736-Sample-1	heart	4351173.527777778	4.066797051685474
Q9BRQ0	PXD005736-Sample-1	heart	4351139.090909091	4.066793614497522
Q8NCG7	PXD005736-Sample-1	heart	4348899.934677419	4.066570063036627
O95714	PXD005736-Sample-1	heart	4342310.223873874	4.065911495234097
Q6W2J9	PXD005736-Sample-1	heart	4340605.932926829	4.065741007773433
P0CG38	PXD005736-Sample-1	heart	4339082.407407408	4.065588546369988
Q5BJF6	PXD005736-Sample-1	heart	4338634.488372093	4.065543712281048
Q5VU97	PXD005736-Sample-1	heart	4331604.098214285	4.064839404022435
O15119	PXD005736-Sample-1	heart	4326920.083333333	4.064369522095276
Q9Y4C8	PXD005736-Sample-1	heart	4323119.15625	4.063987854054489
O75487	PXD005736-Sample-1	heart	4319740.916666667	4.0636483481798304
Q9BPX3	PXD005736-Sample-1	heart	4319619.815217392	4.063636172813433
P04180	PXD005736-Sample-1	heart	4316522.4	4.063324647050834
O75529	PXD005736-Sample-1	heart	4315076.227272728	4.063179120163328
Q9P227	PXD005736-Sample-1	heart	4314693.64382716	4.063140613023076
Q5HYI7	PXD005736-Sample-1	heart	4308005.44117647	4.062466891243173
Q15528	PXD005736-Sample-1	heart	4307909.285714285	4.062457197603448
Q8IWZ6	PXD005736-Sample-1	heart	4306483.484848484	4.0623134341437455
Q8TAP6	PXD005736-Sample-1	heart	4305109.042857143	4.062174804134097
A0A075B6S5	PXD005736-Sample-1	heart	4304556.0	4.062119010218713
Q9Y3S2	PXD005736-Sample-1	heart	4304079.4375	4.062070926299781
Q9BYB0	PXD005736-Sample-1	heart	4297394.522058823	4.061395873980546
Q13797	PXD005736-Sample-1	heart	4294117.961538462	4.0610646186339885
Q6ZT62	PXD005736-Sample-1	heart	4294074.53125	4.061060226199924
A7E2V4	PXD005736-Sample-1	heart	4289369.598591549	4.060584117434019
Q8IXN7	PXD005736-Sample-1	heart	4287382.03125	4.060382831543614
Q15054	PXD005736-Sample-1	heart	4275195.46	4.059146623351362
Q8NB46	PXD005736-Sample-1	heart	4271117.837837838	4.058732201628924
Q9BT40	PXD005736-Sample-1	heart	4268253.529411765	4.058440856203818
Q96JB6	PXD005736-Sample-1	heart	4268237.774285714	4.058439253117946
Q9P0N9	PXD005736-Sample-1	heart	4262134.909090909	4.057817840378204
Q9NRD1	PXD005736-Sample-1	heart	4261851.25	4.057788935690732
Q8N5C1	PXD005736-Sample-1	heart	4244338.166666667	4.056000627007
Q8N0Z6	PXD005736-Sample-1	heart	4219442.347826087	4.053445705383203
Q9HBG6	PXD005736-Sample-1	heart	4216605.926034483	4.053153662867828
O75448	PXD005736-Sample-1	heart	4207437.803921568	4.052208352861676
Q68DK7	PXD005736-Sample-1	heart	4203471.0869565215	4.051798712610125
Q9BW66	PXD005736-Sample-1	heart	4198711.727272728	4.051306706207781
Q9H4X1	PXD005736-Sample-1	heart	4196855.6	4.051114674909844
Q96IK1	PXD005736-Sample-1	heart	4194608.444444444	4.050882074906814
Q9Y4D8	PXD005736-Sample-1	heart	4193600.677142857	4.050777721814542
